request_id,ip_hash,timestamp,endpoint,http_method,response_code,payload_size_bytes,requests_per_min,unique_endpoints_per_session,inter_request_time_seconds,hour_of_day,failed_auth_streak,is_abuse
d5c1b0da-f2d0-48eb-8651-399a4ddd98d5,ebd1573373475b47997cf50df0511d79,2026-03-07 12:39:26,/search/query,GET,404,32,7.694,13,2.404,15,0,0
3b44d83a-d90c-4b06-bbce-4099cfd7895f,29b1ae2c8161091541c653bde19c6e15,2026-03-24 12:28:52,/search/query,GET,200,73,3.275,8,4.189,14,0,0
e036e412-7dd8-44d6-a5b8-6ca0ce9a0593,760862b0cc5a16ba8663492a74e4b67c,2026-03-15 13:19:39,/search/results,GET,200,102,4.438,6,30.712,15,0,0
5d5bfb95-5bff-4b8d-8f7e-9a1a8e38190d,03951def57181341f6d6f3d4709114a1,2026-03-24 12:28:37,/search/results,GET,200,71,2.091,5,10.044,13,0,0
0a957b4e-8e9e-48a6-9fc6-e1afc50fc680,fdea912a26780ac6ff10add17d9d6520,2026-02-24 08:11:46,/search/results,GET,200,85,2.189,7,10.647,7,0,0
3ff204f9-6e7b-4b7c-a90f-133cccc1bca1,02ef7afb32708cacb8742689f0f86c44,2026-03-07 11:32:15,/search/results,GET,200,83,8.232,8,21.611,5,0,0
6cf4d5cc-1bd5-4228-b6fc-a86d4640641a,373a155be6f77813198dfddcbf16c850,2026-03-13 11:35:42,/search/filter,GET,200,117,2.822,8,3.092,9,0,0
5c114e04-ed18-4b3f-a59f-8fc7e038f198,9ee74bad34f4b7cef36c9ae72598aead,2026-03-22 15:48:27,/search/query,GET,200,73,59.469,2,1.092,10,0,1
9352c12a-b817-493c-b5d0-6a840e25cc26,757e0007e2e25f341b10a7333bc06c51,2026-03-16 08:13:01,/search/filter,GET,200,55,6.307,14,2.829,11,0,0
2899ad7c-a812-4a70-9564-0aed084dce9a,67449a1a136dedd66030cf2aab5cc54c,2026-02-24 15:31:06,/search/query,GET,200,85,2.172,15,16.323,13,0,0
c83da7fd-0ac4-4cd1-b965-7545ae077559,ee7f202191bc976a702c981640de82ea,2026-03-01 04:49:07,/search/query,GET,200,77,66.695,2,1.013,2,0,1
86c02a3f-18c5-42ee-a5b8-8de1d0f546e1,600ab8d36514111db9dd4a9718bc015b,2026-03-03 16:09:36,/search/query,GET,200,78,4.899,15,21.336,11,0,0
ab4b64df-c7ca-4bd0-82f5-e0d036c3d438,45a3a064ee35d8a5e7ca72f7e0c6b60d,2026-03-16 22:15:54,/search/query,GET,200,84,73.121,1,1.16,23,0,1
4816f84b-76f4-4085-aa0d-240455e6438a,f7cc35baa68e10a4a56639511ef10720,2026-03-01 10:24:15,/search/suggest,GET,200,86,6.174,11,30.787,10,0,0
2d9f3238-7d4a-4c9c-8317-029f13aa01a0,a93e1c2d57e598bee5b21ec34ecab405,2026-03-24 10:02:31,/search/query,GET,200,105,7.74,15,60.489,13,0,0
c90d20e6-a030-4e7e-84c4-308901268de2,ebd1573373475b47997cf50df0511d79,2026-03-11 07:24:26,/search/filter,GET,200,70,1.767,13,8.003,19,0,0
3dce1404-5690-4b6f-819b-21b1c3c1e115,760862b0cc5a16ba8663492a74e4b67c,2026-03-14 12:51:54,/search/query,GET,200,52,2.941,12,10.809,14,0,0
45be3710-a506-4b44-aa8e-edce13ad1463,8f8b71c81d28cc4664fb3a723d05202a,2026-03-23 08:45:37,/search/suggest,GET,200,73,4.229,8,18.155,14,0,0
291319c6-09a3-4aa3-a113-a7ae8db2f57e,02ef7afb32708cacb8742689f0f86c44,2026-03-06 10:55:38,/search/query,GET,200,70,3.209,11,15.06,14,0,0
80d004b1-2ac2-42f9-99df-817027711d0d,c30bc50d2441988efe3b6fb0654958d3,2026-03-01 09:31:48,/search/query,GET,200,67,4.08,9,6.207,6,0,0
cd031a15-b5d0-4813-8bbc-c7b151aeee27,03951def57181341f6d6f3d4709114a1,2026-02-28 17:55:15,/search/results,GET,200,128,8.433,14,2.874,6,0,0
85c3aff1-a5aa-4566-b4c5-41c8bd0c564e,fc5a7933404b9782b7052fbb5c5bcebe,2026-03-08 17:58:26,/search/suggest,GET,200,67,2.671,11,18.883,15,0,0
58913056-57cd-40da-adea-42934f5aa303,bbb3b6d9a0e53159ad770bfb96098cc7,2026-03-07 11:32:40,/search/filter,GET,200,77,2.388,6,16.111,10,0,0
9ca9e718-337d-4e98-a684-294bb19be2f9,600ab8d36514111db9dd4a9718bc015b,2026-03-21 07:41:45,/search/results,GET,404,82,4.15,11,5.997,3,0,0
ec29db80-a031-42c1-a5be-163b0fb47aa4,4ef33f9dd636fac5bf8b00efb9129b0e,2026-02-25 10:31:21,/search/filter,GET,200,91,9.544,6,7.704,10,0,0
1c093088-1246-442d-8487-af77c3531b5e,4ef33f9dd636fac5bf8b00efb9129b0e,2026-03-15 10:05:27,/search/suggest,GET,200,117,5.64,12,6.131,23,0,0
2aabaac4-87a2-4d21-84a5-f3e2e4b7ef85,21a771a6d5454eaf9f4f1556d23d8d1a,2026-03-24 13:01:51,/search/suggest,GET,200,67,8.908,9,2.827,14,0,0
6a6138af-d688-40d6-bbba-90af2fd81a35,c30bc50d2441988efe3b6fb0654958d3,2026-03-26 13:39:42,/search/query,GET,200,49,4.439,15,2.543,21,0,0
47344185-e4e8-436b-9508-0d4f7c66fe30,35b08e0dc6c6332d9bc8917f3593886c,2026-03-16 07:31:04,/search/query,GET,200,103,2.562,6,8.483,10,0,0
130db26c-68f3-4cc7-8fd8-01da4b310081,45a3a064ee35d8a5e7ca72f7e0c6b60d,2026-03-24 07:07:30,/search/query,GET,200,77,71.204,1,1.121,19,0,1
31cfbd7e-803e-424f-9ece-a5f219bd7964,d2d5993d5749280e33128ce2302a8c54,2026-02-27 16:03:42,/search/categories,GET,200,74,7.028,5,17.905,17,0,0
aa40d10b-69eb-4362-b611-15d1d409993e,02ef7afb32708cacb8742689f0f86c44,2026-03-05 10:47:07,/search/filter,GET,200,72,1.936,6,14.804,19,0,0
9cd24588-4ffb-45d8-ad46-b6dfab236a72,21a771a6d5454eaf9f4f1556d23d8d1a,2026-03-12 14:23:18,/search/filter,GET,200,109,4.94,13,6.077,8,0,0
c517d7a2-8107-43ff-80ec-fb36994d9655,03951def57181341f6d6f3d4709114a1,2026-03-21 14:00:20,/search/categories,GET,200,80,5.566,10,3.632,8,0,0
05e3dff8-7df8-4f8f-8379-d1c0c4a13fcf,d2d5993d5749280e33128ce2302a8c54,2026-02-24 17:45:05,/search/categories,GET,200,89,4.041,13,10.305,14,0,0
f84779ab-1799-4a64-acd0-b8970e90bdee,fdea912a26780ac6ff10add17d9d6520,2026-03-04 11:20:29,/search/filter,GET,200,97,10.286,8,11.492,19,0,0
3c5e215b-117e-4155-9fa5-a530ea9af05f,6e176e7c101b615ad5cc19b52bb72277,2026-03-19 13:53:22,/search/results,GET,200,79,5.253,13,7.424,16,0,0
59a15eb4-fbc5-4c6e-b5c3-a46c0388e420,ac9652bff8e677d078568c1c4080ae88,2026-03-25 10:05:16,/search/suggest,GET,200,98,7.57,5,16.23,10,0,0
9a0181c2-3562-4076-a05a-6b9821979606,c711a5a4cc109a6b97598a9561be424c,2026-03-04 17:14:19,/search/query,GET,200,90,2.096,12,3.143,15,0,0
ed5ec4be-94aa-4ea2-af4e-2195b21648cb,757e0007e2e25f341b10a7333bc06c51,2026-03-08 13:06:17,/search/query,GET,200,92,5.844,12,11.683,13,0,0
70e6f1d7-b855-44bb-a4a1-1eeac5d34c99,a52bb89b47226627f8726348e8fecc69,2026-03-25 12:08:09,/search/results,GET,200,90,2.803,8,5.267,22,0,0
d98f9d20-36ad-4a8a-be48-94a54c245543,b17c63309884db5c72192c967a522a00,2026-03-04 08:46:09,/search/categories,GET,200,110,7.096,9,19.734,12,0,0
ef2659d2-5d9b-4d19-b27f-12adab3632e1,373a155be6f77813198dfddcbf16c850,2026-03-24 10:51:11,/search/filter,GET,200,83,3.173,14,27.609,11,0,0
781abfe3-6769-4b5c-815e-1ea9d7283595,5d064d21d116f26554a20a985f6c7650,2026-03-15 11:13:42,/search/query,GET,200,74,76.868,2,1.022,4,0,1
38c27ad5-97f8-40ea-aef7-33cc1480eba3,5e748133d7de8801f51d8c4c4f8a1534,2026-03-04 10:46:06,/search/categories,GET,200,78,3.269,6,3.147,17,0,0
d1cc0a33-ec1c-44a4-a012-1bebee5a543b,ec5e8c13a19730427ebc3a1041aa8cda,2026-02-28 15:13:18,/search/suggest,GET,200,85,5.346,14,3.122,13,0,0
f2e41c7f-1a67-4b36-98bb-2af483fe24ca,e03fd39119be051b73ef139d890dc087,2026-02-26 13:11:39,/search/suggest,GET,200,83,8.375,9,6.083,8,0,0
e5cc15e5-0976-489d-8e98-366a7ce00507,5e748133d7de8801f51d8c4c4f8a1534,2026-03-12 11:04:42,/search/suggest,GET,200,86,5.913,7,7.359,12,0,0
a9bbdca0-c10b-44ff-85cc-a09c5a73bc8b,8e1b0197ad7e089d92bc685eab10a4b3,2026-03-02 12:33:34,/search/categories,GET,200,60,2.195,13,3.237,16,0,0
bb343f60-dea2-4b3b-9abc-7a729d62f224,21a771a6d5454eaf9f4f1556d23d8d1a,2026-03-11 09:03:49,/search/categories,GET,200,48,3.172,7,3.544,20,0,0
54698cbe-ae81-49dc-97bf-8a123fd828e9,7d95bbdf880da22d8231cb439608a44c,2026-02-25 10:03:29,/search/query,GET,200,64,8.299,15,13.416,13,0,0
fce604fb-e4c2-4b36-96f7-02dbff10fc9c,6e176e7c101b615ad5cc19b52bb72277,2026-03-13 14:09:34,/search/results,GET,200,77,6.87,7,7.415,9,0,0
cbe967ca-928f-4afa-b6be-19ee92a0acdc,9ff25e52b1db88142f1a7373790445bb,2026-02-27 14:15:19,/search/query,GET,200,68,77.646,2,1.151,20,0,1
8a375a2b-09fe-4be9-ba27-e1f5892ac85f,7e8047133fcc75e8cfea9eaef9dd5525,2026-03-05 04:58:58,/search/query,GET,200,75,65.377,1,1.088,2,0,1
95c4b60e-5ae7-43bd-8bc7-d9fca3cd5c12,02ef7afb32708cacb8742689f0f86c44,2026-02-25 11:11:10,/search/filter,GET,200,62,9.21,8,12.499,17,0,0
300b7168-8777-427b-b59c-419f80e978b0,005902e5711f4886cbd88b3f73f4988e,2026-03-17 13:37:31,/search/categories,GET,200,54,5.502,10,2.922,9,0,0
511cf1c2-962d-4cc0-a469-d156da3dce6f,4c4895072d88cda69ea6beb597a71bbc,2026-03-15 13:21:12,/search/categories,GET,404,102,4.655,6,4.161,7,0,0
586c9301-9d58-45f3-8ade-ec6247981ca7,373a155be6f77813198dfddcbf16c850,2026-03-26 12:05:05,/search/filter,GET,200,97,2.742,10,54.421,9,0,0
c5fd863a-62e0-478c-b099-0ca6dd7f514d,8f8b71c81d28cc4664fb3a723d05202a,2026-03-12 12:40:53,/search/query,GET,200,58,7.905,9,4.927,12,0,0
77728fc4-1a86-44e7-bbf6-835ded5a4bdb,4ef33f9dd636fac5bf8b00efb9129b0e,2026-02-24 18:51:39,/search/query,GET,200,88,7.312,14,29.689,11,0,0
2fd1d4b4-ab25-411d-b631-7a5137e2f521,e03fd39119be051b73ef139d890dc087,2026-03-02 16:04:54,/search/categories,GET,200,85,3.938,5,5.909,9,0,0
ae54c8e5-7a2c-4059-9e82-3eb99b20a5fa,c30bc50d2441988efe3b6fb0654958d3,2026-03-26 09:25:47,/search/results,GET,200,53,3.998,11,12.33,0,0,0
564147db-bf49-4c34-aba3-666f2b091d5f,c30bc50d2441988efe3b6fb0654958d3,2026-03-13 17:48:05,/search/categories,GET,200,98,3.969,11,51.573,13,0,0
45bfa39c-b96a-41c8-9f4f-a11d5182c055,b62f028119aabf1e21bcbb0b75cf1055,2026-03-06 10:52:45,/search/results,GET,200,75,2.901,12,9.597,21,0,0
ac35863b-9f91-4e8d-8423-3df51bd0a4c6,35b08e0dc6c6332d9bc8917f3593886c,2026-03-15 11:25:11,/search/query,GET,200,66,5.182,15,5.95,13,0,0
a9f5e68c-3990-4cdb-ab57-52f4ae484089,24d7a96a3c4c78fff3c8a57a634f54ec,2026-03-16 10:22:00,/search/results,GET,200,52,8.089,5,3.194,13,0,0
641afc0b-c841-483c-be02-8f9a47059a68,67449a1a136dedd66030cf2aab5cc54c,2026-03-06 07:31:34,/search/suggest,GET,200,79,4.394,8,25.331,16,0,0
6482d1b8-4c1a-4b95-8df7-68b91fba07df,fc3f5b769b23a61e092f283b3cb0fe3c,2026-02-24 16:52:19,/search/query,GET,200,77,61.177,2,1.222,21,0,1
8e5c3ebf-cad4-4087-9495-4077a848c2a3,5f0cf98879c39ecf6857af0f0bdd14b5,2026-03-18 11:12:27,/search/results,GET,200,93,9.325,11,11.986,7,0,0
52ab48ee-e977-4d51-a893-1df6e5208ba5,5f0cf98879c39ecf6857af0f0bdd14b5,2026-02-26 07:43:19,/search/filter,GET,200,59,8.506,10,12.624,13,0,0
8161283a-985d-4a2b-b49a-a3b1f66ec369,c711a5a4cc109a6b97598a9561be424c,2026-03-01 15:26:21,/search/results,GET,200,81,2.928,7,17.047,13,0,0
e875d38a-80d5-4685-a6ae-91326e9cdf09,6e176e7c101b615ad5cc19b52bb72277,2026-03-25 09:02:39,/search/categories,GET,200,108,8.968,7,8.375,10,0,0
c06b6ab7-ec30-4f26-b4d7-5f27d5def79c,66d38a0d273615b608e368a0757b6cd2,2026-03-21 15:58:43,/search/categories,GET,404,64,2.628,8,6.418,19,0,0
315e65ad-e411-4e4e-9daf-cbd6f2b1c2f8,4efa4a995bbc3935560660d7e3f57e5a,2026-03-17 15:59:11,/search/filter,GET,200,120,6.132,11,20.243,13,0,0
751ecb8b-3c4e-4a35-bac2-9c8a48ef24bc,9ff25e52b1db88142f1a7373790445bb,2026-02-28 02:59:52,/search/query,GET,429,78,83.166,2,1.129,4,0,1
7c300c4a-fa4f-4fa4-a9a3-3de64385fde0,7d95bbdf880da22d8231cb439608a44c,2026-02-26 11:05:50,/search/query,GET,200,72,5.221,11,3.166,10,0,0
00952e68-0e47-4760-9de4-acd70faf25d6,8321e0f4c85b91740448906113eec024,2026-03-16 15:11:35,/search/suggest,GET,404,61,3.446,7,6.791,6,0,0
9e8a1ec7-76c3-49d3-aa99-5103c0b944d6,fc5a7933404b9782b7052fbb5c5bcebe,2026-03-04 13:12:36,/search/suggest,GET,404,79,4.461,13,3.274,7,0,0
b5a7e07c-34bc-4794-8265-c728b6c7a828,f7e3bd735ab3335ab30377439a3a8059,2026-03-05 11:12:11,/search/suggest,GET,200,110,6.826,7,3.049,16,0,0
1275aa2d-11ce-4e73-9d34-a463ce11550e,8e5f2d93c65dae6b70870d85d8f902f8,2026-03-03 15:54:46,/search/query,GET,200,79,65.694,1,1.087,21,0,1
72d8e602-c8c9-4c75-8e16-70f1f3bcd153,03951def57181341f6d6f3d4709114a1,2026-03-22 12:28:09,/search/query,GET,404,80,8.231,13,23.367,10,0,0
46387060-5e2c-43f3-9eb4-7206c1b0947e,35b08e0dc6c6332d9bc8917f3593886c,2026-03-15 11:05:09,/search/filter,GET,200,110,5.465,11,33.663,11,0,0
963e59a0-2c5d-4835-a94d-7ce1f5a0c895,7e8047133fcc75e8cfea9eaef9dd5525,2026-03-08 22:44:43,/search/query,GET,429,74,66.363,1,1.107,6,0,1
349a270a-204d-4943-aaa0-d929e590d0cb,9ff25e52b1db88142f1a7373790445bb,2026-03-26 09:56:23,/search/query,GET,200,80,82.748,1,1.17,5,0,1
cbdb3eb4-2021-4309-962f-eafef7ea6e86,29b1ae2c8161091541c653bde19c6e15,2026-03-02 12:03:31,/search/categories,GET,200,62,2.641,8,3.783,12,0,0
86684fcf-28ae-4222-befc-1d68f4869da0,b17c63309884db5c72192c967a522a00,2026-02-26 09:00:14,/search/filter,GET,200,81,8.671,14,8.936,14,0,0
4496a460-e84e-4301-ae72-debc65d66763,757e0007e2e25f341b10a7333bc06c51,2026-03-02 18:12:36,/search/categories,GET,200,67,4.165,5,2.93,21,0,0
9032bf81-cd06-485c-87cb-036a32e9ae8f,ee7f202191bc976a702c981640de82ea,2026-03-12 17:06:33,/search/query,GET,200,72,62.918,2,1.067,4,0,1
5e38355f-32e0-4517-9ae0-c42c65f59675,3d0f63153b099249118e29b1499e9c92,2026-03-20 19:51:15,/search/filter,GET,200,88,8.962,11,3.432,10,0,0
bcdd574b-4257-4be6-9f6f-79d847518188,e03fd39119be051b73ef139d890dc087,2026-03-06 13:03:21,/search/filter,GET,200,64,5.556,13,27.369,12,0,0
ac1ef4a5-0476-4706-9138-69463d05d140,ebd1573373475b47997cf50df0511d79,2026-02-28 14:02:52,/search/filter,GET,200,99,8.968,8,7.892,8,0,0
d02e707b-a451-4a54-b472-376050e61360,f7cc35baa68e10a4a56639511ef10720,2026-03-06 09:36:26,/search/filter,GET,200,91,3.082,8,34.011,14,0,0
143c640f-017b-4c63-8f52-106034aeb88e,752d60bccdffe5aaf1bd41678c378b16,2026-03-06 11:37:59,/search/results,GET,200,70,9.027,10,30.534,14,0,0
d3e33089-449e-426d-bcd2-6ff209454d83,e03fd39119be051b73ef139d890dc087,2026-03-22 10:46:25,/search/query,GET,404,101,8.367,13,16.118,8,0,0
f71932f3-4195-4263-b1de-1ece0466c183,a52bb89b47226627f8726348e8fecc69,2026-03-16 11:09:56,/search/categories,GET,200,74,3.671,5,14.17,13,0,0
cfff0c42-14f2-4e43-a724-0af13b786ba6,757e0007e2e25f341b10a7333bc06c51,2026-03-22 12:21:41,/search/filter,GET,200,73,2.358,9,6.851,12,0,0
e7c19b79-0ffd-4d0b-a18d-34659393fc9b,8e1b0197ad7e089d92bc685eab10a4b3,2026-03-08 11:52:26,/search/categories,GET,200,99,2.226,6,10.647,12,0,0
0d91f705-fde7-4f20-a788-8db5e99f6d1d,757e0007e2e25f341b10a7333bc06c51,2026-03-20 11:39:15,/search/results,GET,200,91,7.881,12,20.694,15,0,0
573b3c9e-1e94-4b27-ba7f-1cf04bda6770,600ab8d36514111db9dd4a9718bc015b,2026-03-15 06:43:26,/search/filter,GET,200,76,6.033,14,8.535,17,0,0
767e641a-3978-45a9-aab1-88635aa8e609,e03fd39119be051b73ef139d890dc087,2026-03-03 13:58:26,/search/query,GET,200,56,7.643,11,3.527,10,0,0
6a3cc634-d01d-4e30-872a-225bdd3208f2,757e0007e2e25f341b10a7333bc06c51,2026-03-17 14:35:41,/search/categories,GET,200,71,9.694,9,2.845,15,0,0
9e5c625e-68ae-4550-bcd0-716f709ce462,45a3a064ee35d8a5e7ca72f7e0c6b60d,2026-03-13 05:21:29,/search/query,GET,200,68,68.72,2,1.331,12,0,1
c2727a79-69a5-4700-94db-de97856c89e6,b17c63309884db5c72192c967a522a00,2026-03-21 11:54:19,/search/query,GET,200,83,6.434,6,25.659,10,0,0
c4f6eda3-e286-49a4-b707-9757234f90d9,3110bcecd5d409010e32dd49274dc3d8,2026-03-05 15:43:21,/search/query,GET,200,122,7.251,12,3.061,13,0,0
a8437db9-9944-4d23-9268-4aaaa0486627,7e130271f1509139eb765204de5d61a4,2026-03-01 10:36:28,/search/filter,GET,200,104,4.806,9,26.266,15,0,0
e59a5b26-871c-43e7-bbaa-6cec36318def,29b1ae2c8161091541c653bde19c6e15,2026-03-08 12:39:17,/search/query,GET,200,82,6.757,10,10.717,18,0,0
74436029-6279-4236-81fa-5ab8fc4ac739,752d60bccdffe5aaf1bd41678c378b16,2026-03-18 15:17:48,/search/filter,GET,200,114,7.064,7,11.134,8,0,0
a4739fc3-ca05-402b-a8ec-73fc15b06122,0cebe5b0308b905c866df449f2872b04,2026-03-10 12:59:29,/search/results,GET,404,88,2.457,6,7.694,5,0,0
966f772f-fc13-4feb-971a-6bf4ac2d4386,5b310a4ac0781ad99a6fbfeb5452e211,2026-02-27 10:51:09,/search/query,GET,200,67,84.347,1,1.138,8,0,1
fd7ad0fa-ae77-46d5-853d-3d5b6ab5ef82,21a771a6d5454eaf9f4f1556d23d8d1a,2026-02-27 12:33:16,/search/suggest,GET,200,102,9.73,7,3.457,19,0,0
46962d79-8384-421f-960e-c3e0d62018b8,f7cc35baa68e10a4a56639511ef10720,2026-03-26 14:15:13,/search/filter,GET,200,61,6.602,15,2.903,23,0,0
0d66b382-56d3-403c-8582-6f697447eeb3,7d95bbdf880da22d8231cb439608a44c,2026-03-14 18:44:12,/search/results,GET,404,92,3.017,11,14.509,13,0,0
82cf4af5-96fc-46bf-a73c-bed78e95b56e,7b53ff455f38962740e2dcd11dc85f60,2026-03-09 09:51:08,/search/results,GET,200,90,3.976,5,2.765,11,0,0
d0f3b6e7-a0a6-46ed-aca2-ad71b28af625,d2d5993d5749280e33128ce2302a8c54,2026-03-11 09:54:47,/search/suggest,GET,200,72,5.941,13,2.802,14,0,0
0f270c9f-ecd9-49e7-a599-10d3edd6d5d3,da952950ee68af94aa676941b0b623d2,2026-03-09 09:36:13,/search/results,GET,200,82,6.453,10,37.307,13,0,0
ba5e511d-ce98-469c-b5c0-397553ef11df,ac9652bff8e677d078568c1c4080ae88,2026-03-10 13:33:55,/search/query,GET,200,74,5.861,10,49.734,13,0,0
dfc8ca05-8342-4eae-8691-23a7c24f41c6,66d38a0d273615b608e368a0757b6cd2,2026-02-26 18:08:52,/search/results,GET,200,104,4.362,15,7.145,15,0,0
a23a4e5c-154b-4cc9-8ebd-57ee1dbba196,0cebe5b0308b905c866df449f2872b04,2026-03-11 13:37:14,/search/categories,GET,200,85,3.982,5,17.307,9,0,0
110b8197-1a9a-424d-a729-b3105baa020b,9ee74bad34f4b7cef36c9ae72598aead,2026-03-02 19:59:27,/search/query,GET,200,66,69.41,1,1.033,5,0,1
dd334620-39c6-47e0-9118-be5de5177cf1,9ee74bad34f4b7cef36c9ae72598aead,2026-02-28 00:55:49,/search/query,GET,200,82,82.08,2,1.176,0,0,1
7b06b897-c944-49de-a8c1-ee745a9f151e,373a155be6f77813198dfddcbf16c850,2026-03-22 13:42:22,/search/filter,GET,404,91,6.994,15,10.429,14,0,0
aa77e35a-d573-4e0c-85fe-cbfa1fb5fb9d,0033b584f1094ca358046d21f4cdf861,2026-03-10 11:17:11,/search/query,GET,200,94,9.29,15,31.904,15,0,0
ff5f3f00-8849-441a-9097-4c6ab7bcfa43,c711a5a4cc109a6b97598a9561be424c,2026-03-12 11:04:53,/search/results,GET,200,72,3.253,13,5.281,11,0,0
f9dab382-478a-4bd4-a5ec-5bfa4e4fbcc2,3110bcecd5d409010e32dd49274dc3d8,2026-02-26 11:30:45,/search/suggest,GET,200,83,4.839,8,3.004,16,0,0
2bffe9fe-628e-4525-af21-5b0d278770c9,f40fe294854825ae9ba41ed7fc2f27de,2026-03-21 01:11:00,/search/query,GET,200,79,76.922,2,0.976,15,0,1
4ebafbe5-2807-41b3-9755-8c6c2176692c,5b310a4ac0781ad99a6fbfeb5452e211,2026-02-25 01:33:38,/search/query,GET,200,73,79.089,1,0.951,3,0,1
5137dda0-6594-40be-ae2d-2b9bfbb03216,7d95bbdf880da22d8231cb439608a44c,2026-03-19 16:20:14,/search/categories,GET,200,65,4.172,15,6.227,9,0,0
30ffc1ed-16a8-4987-9f92-de659cb5e80f,0cebe5b0308b905c866df449f2872b04,2026-03-23 14:19:26,/search/query,GET,200,117,3.046,5,20.39,9,0,0
e06e8028-5e71-40fb-83d3-46fc0e9ed7b9,66d38a0d273615b608e368a0757b6cd2,2026-03-25 07:19:27,/search/categories,GET,200,84,4.0,13,11.777,18,0,0
3f9960d2-1b47-4aa4-aab1-5b934b79b292,373a155be6f77813198dfddcbf16c850,2026-03-01 12:36:45,/search/suggest,GET,200,70,5.418,15,8.921,12,0,0
defc22ad-497d-47c9-8ab8-6342b544d644,0cebe5b0308b905c866df449f2872b04,2026-03-20 18:31:00,/search/filter,GET,200,61,6.382,6,6.111,10,0,0
5d6f62fd-ef1d-4434-b50c-bab51042c821,f7e3bd735ab3335ab30377439a3a8059,2026-03-05 08:06:05,/search/categories,GET,200,64,7.407,6,3.255,12,0,0
9a8a08e3-3c80-42af-ace9-8bfc7196e8d7,6e176e7c101b615ad5cc19b52bb72277,2026-03-24 09:32:55,/search/categories,GET,404,94,3.123,9,14.113,10,0,0
f75f7471-c535-4550-bf28-a371bb8cdb40,600ab8d36514111db9dd4a9718bc015b,2026-03-07 10:24:00,/search/categories,GET,200,72,4.151,10,3.006,10,0,0
468c744a-dc40-4496-98a8-4a95239078d5,a93e1c2d57e598bee5b21ec34ecab405,2026-03-02 14:54:06,/search/filter,GET,200,78,5.286,10,9.614,19,0,0
cda9cbb0-49ff-41e0-9476-52ac06e5cca1,4c4895072d88cda69ea6beb597a71bbc,2026-03-26 14:18:27,/search/suggest,GET,404,63,3.294,10,13.507,12,0,0
6632cf14-bd99-4aba-8bec-1dfb441bf2a7,a52bb89b47226627f8726348e8fecc69,2026-03-07 14:09:45,/search/query,GET,200,70,6.523,13,32.463,11,0,0
1e281374-5192-4418-88ef-f147317e8079,ec5e8c13a19730427ebc3a1041aa8cda,2026-03-01 16:49:43,/search/results,GET,200,74,9.611,8,12.143,13,0,0
23410c21-8b3a-4aa6-be6d-e120e010922f,fdea912a26780ac6ff10add17d9d6520,2026-03-07 14:25:04,/search/categories,GET,200,65,2.77,7,12.045,10,0,0
fa5d017a-64a1-4184-8e7b-c42f75817214,ebd1573373475b47997cf50df0511d79,2026-03-16 14:09:29,/search/results,GET,200,111,5.89,14,15.508,16,0,0
